name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL hard coal supply 2050,PL,,hard coal supply,,,,,2050,2050,TRUE,inf,
PL heat pump large AW biomass and biogas HMV 2030,PL,,heat pump large AW,,biomass and biogas,HMV,,2030,,FALSE,0.0,
PL heat pump large AW biomass and biogas HMV 2035,PL,,heat pump large AW,,biomass and biogas,HMV,,2035,,FALSE,0.0,
PL heat pump large AW biomass and biogas HMV 2040,PL,,heat pump large AW,,biomass and biogas,HMV,,2040,,FALSE,0.0,
PL heat pump large AW biomass and biogas HMV 2045,PL,,heat pump large AW,,biomass and biogas,HMV,,2045,,FALSE,0.0,
PL heat pump large AW biomass and biogas HMV 2050,PL,,heat pump large AW,,biomass and biogas,HMV,,2050,,FALSE,0.0,
PL heat pump large AW hard coal HMV 2030,PL,,heat pump large AW,,hard coal,HMV,,2030,,FALSE,0.0,
PL heat pump large AW hard coal HMV 2035,PL,,heat pump large AW,,hard coal,HMV,,2035,,FALSE,0.0,
PL heat pump large AW hard coal HMV 2040,PL,,heat pump large AW,,hard coal,HMV,,2040,,FALSE,0.0,
PL heat pump large AW hard coal HMV 2045,PL,,heat pump large AW,,hard coal,HMV,,2045,,FALSE,0.0,
PL heat pump large AW hard coal HMV 2050,PL,,heat pump large AW,,hard coal,HMV,,2050,,FALSE,0.0,
PL heat pump large AW natural gas HMV 2030,PL,,heat pump large AW,,natural gas,HMV,,2030,,FALSE,0.0,
PL heat pump large AW natural gas HMV 2035,PL,,heat pump large AW,,natural gas,HMV,,2035,,FALSE,0.0,
PL heat pump large AW natural gas HMV 2040,PL,,heat pump large AW,,natural gas,HMV,,2040,,FALSE,0.0,
PL heat pump large AW natural gas HMV 2045,PL,,heat pump large AW,,natural gas,HMV,,2045,,FALSE,0.0,
PL heat pump large AW natural gas HMV 2050,PL,,heat pump large AW,,natural gas,HMV,,2050,,FALSE,0.0,
PL heat pump small AW heat pump LV 2020,PL,,heat pump small AW,,heat pump,LV,,2020,,FALSE,2970.0,
PL heat pump small AW heat pump LV 2025,PL,,heat pump small AW,,heat pump,LV,,2025,,FALSE,4580.0,
PL heat pump small AW heat pump LV 2030,PL,,heat pump small AW,,heat pump,LV,,2030,,FALSE,0.0,
PL heat pump small AW heat pump LV 2035,PL,,heat pump small AW,,heat pump,LV,,2035,,FALSE,0.0,
PL heat pump small AW heat pump LV 2040,PL,,heat pump small AW,,heat pump,LV,,2040,,FALSE,0.0,
PL heat pump small AW heat pump LV 2045,PL,,heat pump small AW,,heat pump,LV,,2045,,FALSE,0.0,
PL heat pump small AW heat pump LV 2050,PL,,heat pump small AW,,heat pump,LV,,2050,,FALSE,0.0,
PL heat storage large tank biomass and biogas 2025,PL,,heat storage large tank,,biomass and biogas,,,2025,,FALSE,1100.0,
PL heat storage large tank biomass and biogas 2030,PL,,heat storage large tank,,biomass and biogas,,,2030,,FALSE,0.0,
PL heat storage large tank biomass and biogas 2035,PL,,heat storage large tank,,biomass and biogas,,,2035,,FALSE,0.0,
PL heat storage large tank biomass and biogas 2040,PL,,heat storage large tank,,biomass and biogas,,,2040,,FALSE,0.0,
PL heat storage large tank biomass and biogas 2045,PL,,heat storage large tank,,biomass and biogas,,,2045,,FALSE,0.0,
PL heat storage large tank biomass and biogas 2050,PL,,heat storage large tank,,biomass and biogas,,,2050,,FALSE,0.0,
PL heat storage large tank hard coal 2025,PL,,heat storage large tank,,hard coal,,,2025,,FALSE,8560.0,
PL heat storage large tank hard coal 2030,PL,,heat storage large tank,,hard coal,,,2030,,FALSE,0.0,
PL heat storage large tank hard coal 2035,PL,,heat storage large tank,,hard coal,,,2035,,FALSE,0.0,
PL heat storage large tank hard coal 2040,PL,,heat storage large tank,,hard coal,,,2040,,FALSE,0.0,
PL heat storage large tank hard coal 2045,PL,,heat storage large tank,,hard coal,,,2045,,FALSE,0.0,
PL heat storage large tank hard coal 2050,PL,,heat storage large tank,,hard coal,,,2050,,FALSE,0.0,
PL heat storage large tank natural gas 2025,PL,,heat storage large tank,,natural gas,,,2025,,FALSE,1780.0,
PL heat storage large tank natural gas 2030,PL,,heat storage large tank,,natural gas,,,2030,,FALSE,0.0,
PL heat storage large tank natural gas 2035,PL,,heat storage large tank,,natural gas,,,2035,,FALSE,0.0,
PL heat storage large tank natural gas 2040,PL,,heat storage large tank,,natural gas,,,2040,,FALSE,0.0,
PL heat storage large tank natural gas 2045,PL,,heat storage large tank,,natural gas,,,2045,,FALSE,0.0,
PL heat storage large tank natural gas 2050,PL,,heat storage large tank,,natural gas,,,2050,,FALSE,0.0,
PL heat storage large tank other 2025,PL,,heat storage large tank,,other,,,2025,,FALSE,560.0,
PL heat storage large tank other 2030,PL,,heat storage large tank,,other,,,2030,,FALSE,0.0,
PL heat storage large tank other 2035,PL,,heat storage large tank,,other,,,2035,,FALSE,0.0,
PL heat storage large tank other 2040,PL,,heat storage large tank,,other,,,2040,,FALSE,0.0,
PL heat storage large tank other 2045,PL,,heat storage large tank,,other,,,2045,,FALSE,0.0,
PL heat storage large tank other 2050,PL,,heat storage large tank,,other,,,2050,,FALSE,0.0,
PL heat storage large tank charge biomass and biogas 2025,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2025,,FALSE,180.0,
PL heat storage large tank charge biomass and biogas 2030,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2030,,FALSE,0.0,
PL heat storage large tank charge biomass and biogas 2035,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2035,,FALSE,0.0,
PL heat storage large tank charge biomass and biogas 2040,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2040,,FALSE,0.0,
PL heat storage large tank charge biomass and biogas 2045,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2045,,FALSE,0.0,
PL heat storage large tank charge biomass and biogas 2050,PL,,heat storage large tank charge,,biomass and biogas,biomass and biogas,,2050,,FALSE,0.0,
PL heat storage large tank charge hard coal 2025,PL,,heat storage large tank charge,,hard coal,hard coal,,2025,,FALSE,1430.0,
PL heat storage large tank charge hard coal 2030,PL,,heat storage large tank charge,,hard coal,hard coal,,2030,,FALSE,0.0,
PL heat storage large tank charge hard coal 2035,PL,,heat storage large tank charge,,hard coal,hard coal,,2035,,FALSE,0.0,
PL heat storage large tank charge hard coal 2040,PL,,heat storage large tank charge,,hard coal,hard coal,,2040,,FALSE,0.0,
PL heat storage large tank charge hard coal 2045,PL,,heat storage large tank charge,,hard coal,hard coal,,2045,,FALSE,0.0,
PL heat storage large tank charge hard coal 2050,PL,,heat storage large tank charge,,hard coal,hard coal,,2050,,FALSE,0.0,
PL heat storage large tank charge natural gas 2025,PL,,heat storage large tank charge,,natural gas,natural gas,,2025,,FALSE,300.0,
PL heat storage large tank charge natural gas 2030,PL,,heat storage large tank charge,,natural gas,natural gas,,2030,,FALSE,0.0,
PL heat storage large tank charge natural gas 2035,PL,,heat storage large tank charge,,natural gas,natural gas,,2035,,FALSE,0.0,
PL heat storage large tank charge natural gas 2040,PL,,heat storage large tank charge,,natural gas,natural gas,,2040,,FALSE,0.0,
PL heat storage large tank charge natural gas 2045,PL,,heat storage large tank charge,,natural gas,natural gas,,2045,,FALSE,0.0,
PL heat storage large tank charge natural gas 2050,PL,,heat storage large tank charge,,natural gas,natural gas,,2050,,FALSE,0.0,
PL heat storage large tank charge other 2025,PL,,heat storage large tank charge,,other,other,,2025,,FALSE,90.0,
PL heat storage large tank charge other 2030,PL,,heat storage large tank charge,,other,other,,2030,,FALSE,0.0,
PL heat storage large tank charge other 2035,PL,,heat storage large tank charge,,other,other,,2035,,FALSE,0.0,
PL heat storage large tank charge other 2040,PL,,heat storage large tank charge,,other,other,,2040,,FALSE,0.0,
PL heat storage large tank charge other 2045,PL,,heat storage large tank charge,,other,other,,2045,,FALSE,0.0,
PL heat storage large tank charge other 2050,PL,,heat storage large tank charge,,other,other,,2050,,FALSE,0.0,
PL heat storage large tank discharge biomass and biogas 2025,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2025,,FALSE,180.0,
PL heat storage large tank discharge biomass and biogas 2030,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2030,,FALSE,0.0,
PL heat storage large tank discharge biomass and biogas 2035,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2035,,FALSE,0.0,
PL heat storage large tank discharge biomass and biogas 2040,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2040,,FALSE,0.0,
PL heat storage large tank discharge biomass and biogas 2045,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2045,,FALSE,0.0,
PL heat storage large tank discharge biomass and biogas 2050,PL,,heat storage large tank discharge,,biomass and biogas,biomass and biogas,,2050,,FALSE,0.0,
PL heat storage large tank discharge hard coal 2025,PL,,heat storage large tank discharge,,hard coal,hard coal,,2025,,FALSE,1430.0,
PL heat storage large tank discharge hard coal 2030,PL,,heat storage large tank discharge,,hard coal,hard coal,,2030,,FALSE,0.0,
PL heat storage large tank discharge hard coal 2035,PL,,heat storage large tank discharge,,hard coal,hard coal,,2035,,FALSE,0.0,
PL heat storage large tank discharge hard coal 2040,PL,,heat storage large tank discharge,,hard coal,hard coal,,2040,,FALSE,0.0,
PL heat storage large tank discharge hard coal 2045,PL,,heat storage large tank discharge,,hard coal,hard coal,,2045,,FALSE,0.0,
PL heat storage large tank discharge hard coal 2050,PL,,heat storage large tank discharge,,hard coal,hard coal,,2050,,FALSE,0.0,
PL heat storage large tank discharge natural gas 2025,PL,,heat storage large tank discharge,,natural gas,natural gas,,2025,,FALSE,300.0,
PL heat storage large tank discharge natural gas 2030,PL,,heat storage large tank discharge,,natural gas,natural gas,,2030,,FALSE,0.0,
PL heat storage large tank discharge natural gas 2035,PL,,heat storage large tank discharge,,natural gas,natural gas,,2035,,FALSE,0.0,
PL heat storage large tank discharge natural gas 2040,PL,,heat storage large tank discharge,,natural gas,natural gas,,2040,,FALSE,0.0,
PL heat storage large tank discharge natural gas 2045,PL,,heat storage large tank discharge,,natural gas,natural gas,,2045,,FALSE,0.0,
PL heat storage large tank discharge natural gas 2050,PL,,heat storage large tank discharge,,natural gas,natural gas,,2050,,FALSE,0.0,
PL heat storage large tank discharge other 2025,PL,,heat storage large tank discharge,,other,other,,2025,,FALSE,90.0,
PL heat storage large tank discharge other 2030,PL,,heat storage large tank discharge,,other,other,,2030,,FALSE,0.0,
PL heat storage large tank discharge other 2035,PL,,heat storage large tank discharge,,other,other,,2035,,FALSE,0.0,
PL heat storage large tank discharge other 2040,PL,,heat storage large tank discharge,,other,other,,2040,,FALSE,0.0,
PL heat storage large tank discharge other 2045,PL,,heat storage large tank discharge,,other,other,,2045,,FALSE,0.0,
PL heat storage large tank discharge other 2050,PL,,heat storage large tank discharge,,other,other,,2050,,FALSE,0.0,
PL heat storage small heat pump 2030,PL,,heat storage small,,heat pump,,,2030,,FALSE,0.0,
PL heat storage small heat pump 2035,PL,,heat storage small,,heat pump,,,2035,,FALSE,0.0,
PL heat storage small heat pump 2040,PL,,heat storage small,,heat pump,,,2040,,FALSE,0.0,
PL heat storage small heat pump 2045,PL,,heat storage small,,heat pump,,,2045,,FALSE,0.0,
PL heat storage small heat pump 2050,PL,,heat storage small,,heat pump,,,2050,,FALSE,0.0,
PL heat storage small charge heat pump 2030,PL,,heat storage small charge,,heat pump,heat pump,,2030,,FALSE,0.0,
PL heat storage small charge heat pump 2035,PL,,heat storage small charge,,heat pump,heat pump,,2035,,FALSE,0.0,
PL heat storage small charge heat pump 2040,PL,,heat storage small charge,,heat pump,heat pump,,2040,,FALSE,0.0,
PL heat storage small charge heat pump 2045,PL,,heat storage small charge,,heat pump,heat pump,,2045,,FALSE,0.0,
PL heat storage small charge heat pump 2050,PL,,heat storage small charge,,heat pump,heat pump,,2050,,FALSE,0.0,
PL heat storage small discharge heat pump 2030,PL,,heat storage small discharge,,heat pump,heat pump,,2030,,FALSE,0.0,
PL heat storage small discharge heat pump 2035,PL,,heat storage small discharge,,heat pump,heat pump,,2035,,FALSE,0.0,
PL heat storage small discharge heat pump 2040,PL,,heat storage small discharge,,heat pump,heat pump,,2040,,FALSE,0.0,
PL heat storage small discharge heat pump 2045,PL,,heat storage small discharge,,heat pump,heat pump,,2045,,FALSE,0.0,
PL heat storage small discharge heat pump 2050,PL,,heat storage small discharge,,heat pump,heat pump,,2050,,FALSE,0.0,
PL hydro PSH power HMV 2020,PL,,hydro PSH power,,HMV,HMV,,2020,,FALSE,1790.0,
PL hydro PSH power HMV 2030,PL,,hydro PSH power,,HMV,HMV,,2030,,FALSE,0.0,
PL hydro PSH power HMV 2035,PL,,hydro PSH power,,HMV,HMV,,2035,,FALSE,0.0,
PL hydro PSH power HMV 2040,PL,,hydro PSH power,,HMV,HMV,,2040,,FALSE,0.0,
PL hydro PSH power HMV 2045,PL,,hydro PSH power,,HMV,HMV,,2045,,FALSE,0.0,
PL hydro PSH power HMV 2050,PL,,hydro PSH power,,HMV,HMV,,2050,,FALSE,0.0,
PL hydro PSH pump HMV 2020,PL,,hydro PSH pump,,HMV,HMV,,2020,,FALSE,1130.0,
PL hydro PSH pump HMV 2030,PL,,hydro PSH pump,,HMV,HMV,,2030,,FALSE,0.0,
PL hydro PSH pump HMV 2035,PL,,hydro PSH pump,,HMV,HMV,,2035,,FALSE,0.0,
PL hydro PSH pump HMV 2040,PL,,hydro PSH pump,,HMV,HMV,,2040,,FALSE,0.0,
PL hydro PSH pump HMV 2045,PL,,hydro PSH pump,,HMV,HMV,,2045,,FALSE,0.0,
PL hydro PSH pump HMV 2050,PL,,hydro PSH pump,,HMV,HMV,,2050,,FALSE,0.0,
PL hydro PSH storage HMV 2020,PL,,hydro PSH storage,,HMV,,,2020,,FALSE,8470.0,
PL hydro PSH storage HMV 2030,PL,,hydro PSH storage,,HMV,,,2030,,FALSE,0.0,
PL hydro PSH storage HMV 2035,PL,,hydro PSH storage,,HMV,,,2035,,FALSE,0.0,
PL hydro PSH storage HMV 2040,PL,,hydro PSH storage,,HMV,,,2040,,FALSE,0.0,
PL hydro PSH storage HMV 2045,PL,,hydro PSH storage,,HMV,,,2045,,FALSE,0.0,
PL hydro PSH storage HMV 2050,PL,,hydro PSH storage,,HMV,,,2050,,FALSE,0.0,
PL hydro ROR HMV 2020,PL,,hydro ROR,,HMV,HMV,,2020,2020,TRUE,590.0,
PL hydro ROR HMV 2025,PL,,hydro ROR,,HMV,HMV,,2025,2025,TRUE,600.0,
PL hydro ROR HMV 2030,PL,,hydro ROR,,HMV,HMV,,2030,2030,TRUE,600.0,
PL hydro ROR HMV 2035,PL,,hydro ROR,,HMV,HMV,,2035,2035,TRUE,600.0,
PL hydro ROR HMV 2040,PL,,hydro ROR,,HMV,HMV,,2040,2040,TRUE,600.0,
PL hydro ROR HMV 2045,PL,,hydro ROR,,HMV,HMV,,2045,2045,TRUE,600.0,
PL hydro ROR HMV 2050,PL,,hydro ROR,,HMV,HMV,,2050,2050,TRUE,600.0,
PL hydrogen natural gas reforming 2020,PL,,hydrogen,,,natural gas reforming,,2020,2020,TRUE,inf,
PL hydrogen natural gas reforming 2025,PL,,hydrogen,,,natural gas reforming,,2025,2025,TRUE,inf,
PL hydrogen natural gas reforming 2030,PL,,hydrogen,,,natural gas reforming,,2030,2030,TRUE,inf,
PL hydrogen natural gas reforming 2035,PL,,hydrogen,,,natural gas reforming,,2035,2035,TRUE,inf,
PL hydrogen natural gas reforming 2040,PL,,hydrogen,,,natural gas reforming,,2040,2040,TRUE,inf,
PL hydrogen natural gas reforming 2045,PL,,hydrogen,,,natural gas reforming,,2045,2045,TRUE,inf,
PL hydrogen natural gas reforming 2050,PL,,hydrogen,,,natural gas reforming,,2050,2050,TRUE,inf,
PL hydrogen CHP CCGT biomass and biogas 2035,PL,,hydrogen CHP CCGT,,,,biomass and biogas,2035,,FALSE,0.0,
PL hydrogen CHP CCGT biomass and biogas 2040,PL,,hydrogen CHP CCGT,,,,biomass and biogas,2040,,FALSE,0.0,
PL hydrogen CHP CCGT biomass and biogas 2045,PL,,hydrogen CHP CCGT,,,,biomass and biogas,2045,,FALSE,0.0,
PL hydrogen CHP CCGT biomass and biogas 2050,PL,,hydrogen CHP CCGT,,,,biomass and biogas,2050,,FALSE,0.0,
PL hydrogen CHP CCGT hard coal 2035,PL,,hydrogen CHP CCGT,,,,hard coal,2035,,FALSE,0.0,
PL hydrogen CHP CCGT hard coal 2040,PL,,hydrogen CHP CCGT,,,,hard coal,2040,,FALSE,0.0,
PL hydrogen CHP CCGT hard coal 2045,PL,,hydrogen CHP CCGT,,,,hard coal,2045,,FALSE,0.0,
PL hydrogen CHP CCGT hard coal 2050,PL,,hydrogen CHP CCGT,,,,hard coal,2050,,FALSE,0.0,
PL hydrogen CHP CCGT natural gas 2035,PL,,hydrogen CHP CCGT,,,,natural gas,2035,,FALSE,0.0,
PL hydrogen CHP CCGT natural gas 2040,PL,,hydrogen CHP CCGT,,,,natural gas,2040,,FALSE,0.0,
PL hydrogen CHP CCGT natural gas 2045,PL,,hydrogen CHP CCGT,,,,natural gas,2045,,FALSE,0.0,
PL hydrogen CHP CCGT natural gas 2050,PL,,hydrogen CHP CCGT,,,,natural gas,2050,,FALSE,0.0,
PL hydrogen electrolysis natural gas reforming HMV 2030,PL,,hydrogen electrolysis,,natural gas reforming,HMV,,2030,,FALSE,0.0,
PL hydrogen electrolysis natural gas reforming HMV 2035,PL,,hydrogen electrolysis,,natural gas reforming,HMV,,2035,,FALSE,0.0,
PL hydrogen electrolysis natural gas reforming HMV 2040,PL,,hydrogen electrolysis,,natural gas reforming,HMV,,2040,,FALSE,0.0,
PL hydrogen electrolysis natural gas reforming HMV 2045,PL,,hydrogen electrolysis,,natural gas reforming,HMV,,2045,,FALSE,0.0,
PL hydrogen electrolysis natural gas reforming HMV 2050,PL,,hydrogen electrolysis,,natural gas reforming,HMV,,2050,,FALSE,0.0,
PL hydrogen final use 2020,PL,,hydrogen final use,,,,,2020,2020,TRUE,inf,
PL hydrogen final use 2025,PL,,hydrogen final use,,,,,2025,2025,TRUE,inf,
PL hydrogen final use 2030,PL,,hydrogen final use,,,,,2030,2030,TRUE,inf,
PL hydrogen final use 2035,PL,,hydrogen final use,,,,,2035,2035,TRUE,inf,
PL hydrogen final use 2040,PL,,hydrogen final use,,,,,2040,2040,TRUE,inf,
PL hydrogen final use 2045,PL,,hydrogen final use,,,,,2045,2045,TRUE,inf,
PL hydrogen final use 2050,PL,,hydrogen final use,,,,,2050,2050,TRUE,inf,
PL hydrogen heat biomass and biogas 2035,PL,,hydrogen heat,,biomass and biogas,,,2035,,FALSE,0.0,
PL hydrogen heat biomass and biogas 2040,PL,,hydrogen heat,,biomass and biogas,,,2040,,FALSE,0.0,
PL hydrogen heat biomass and biogas 2045,PL,,hydrogen heat,,biomass and biogas,,,2045,,FALSE,0.0,
PL hydrogen heat biomass and biogas 2050,PL,,hydrogen heat,,biomass and biogas,,,2050,,FALSE,0.0,
PL hydrogen heat hard coal 2035,PL,,hydrogen heat,,hard coal,,,2035,,FALSE,0.0,
PL hydrogen heat hard coal 2040,PL,,hydrogen heat,,hard coal,,,2040,,FALSE,0.0,
PL hydrogen heat hard coal 2045,PL,,hydrogen heat,,hard coal,,,2045,,FALSE,0.0,
PL hydrogen heat hard coal 2050,PL,,hydrogen heat,,hard coal,,,2050,,FALSE,0.0,
PL hydrogen heat natural gas 2035,PL,,hydrogen heat,,natural gas,,,2035,,FALSE,0.0,
PL hydrogen heat natural gas 2040,PL,,hydrogen heat,,natural gas,,,2040,,FALSE,0.0,
PL hydrogen heat natural gas 2045,PL,,hydrogen heat,,natural gas,,,2045,,FALSE,0.0,
PL hydrogen heat natural gas 2050,PL,,hydrogen heat,,natural gas,,,2050,,FALSE,0.0,
PL hydrogen power CCGT public EHV 2035,PL,,hydrogen power CCGT,public,EHV,,,2035,,FALSE,0.0,
PL hydrogen power CCGT public EHV 2040,PL,,hydrogen power CCGT,public,EHV,,,2040,,FALSE,0.0,
PL hydrogen power CCGT public EHV 2045,PL,,hydrogen power CCGT,public,EHV,,,2045,,FALSE,0.0,
PL hydrogen power CCGT public EHV 2050,PL,,hydrogen power CCGT,public,EHV,,,2050,,FALSE,0.0,
PL hydrogen power peaker public EHV 2035,PL,,hydrogen power peaker,public,EHV,,,2035,,FALSE,0.0,
PL hydrogen power peaker public EHV 2040,PL,,hydrogen power peaker,public,EHV,,,2040,,FALSE,0.0,
PL hydrogen power peaker public EHV 2045,PL,,hydrogen power peaker,public,EHV,,,2045,,FALSE,0.0,
PL hydrogen power peaker public EHV 2050,PL,,hydrogen power peaker,public,EHV,,,2050,,FALSE,0.0,
PL hydrogen storage natural gas reforming 2030,PL,,hydrogen storage,,natural gas reforming,,,2030,,FALSE,0.0,
PL hydrogen storage natural gas reforming 2035,PL,,hydrogen storage,,natural gas reforming,,,2035,,FALSE,0.0,
PL hydrogen storage natural gas reforming 2040,PL,,hydrogen storage,,natural gas reforming,,,2040,,FALSE,0.0,
PL hydrogen storage natural gas reforming 2045,PL,,hydrogen storage,,natural gas reforming,,,2045,,FALSE,0.0,
PL hydrogen storage natural gas reforming 2050,PL,,hydrogen storage,,natural gas reforming,,,2050,,FALSE,0.0,
PL light vehicle mobility BEV 2020,PL,,light vehicle mobility,,,BEV,,2020,2020,TRUE,inf,
PL light vehicle mobility BEV 2025,PL,,light vehicle mobility,,,BEV,,2025,2025,TRUE,inf,
PL light vehicle mobility BEV 2030,PL,,light vehicle mobility,,,BEV,,2030,2030,TRUE,inf,
PL light vehicle mobility BEV 2035,PL,,light vehicle mobility,,,BEV,,2035,2035,TRUE,inf,
PL light vehicle mobility BEV 2040,PL,,light vehicle mobility,,,BEV,,2040,2040,TRUE,inf,
PL light vehicle mobility BEV 2045,PL,,light vehicle mobility,,,BEV,,2045,2045,TRUE,inf,
PL light vehicle mobility BEV 2050,PL,,light vehicle mobility,,,BEV,,2050,2050,TRUE,inf,
PL light vehicle mobility ICE vehicle 2020,PL,,light vehicle mobility,,,ICE vehicle,,2020,2020,TRUE,inf,
PL light vehicle mobility ICE vehicle 2025,PL,,light vehicle mobility,,,ICE vehicle,,2025,2025,TRUE,inf,
PL light vehicle mobility ICE vehicle 2030,PL,,light vehicle mobility,,,ICE vehicle,,2030,2030,TRUE,inf,
PL light vehicle mobility ICE vehicle 2035,PL,,light vehicle mobility,,,ICE vehicle,,2035,2035,TRUE,inf,
PL light vehicle mobility ICE vehicle 2040,PL,,light vehicle mobility,,,ICE vehicle,,2040,2040,TRUE,inf,
PL light vehicle mobility ICE vehicle 2045,PL,,light vehicle mobility,,,ICE vehicle,,2045,2045,TRUE,inf,
PL light vehicle mobility ICE vehicle 2050,PL,,light vehicle mobility,,,ICE vehicle,,2050,2050,TRUE,inf,
PL light vehicle mobility final use 2020,PL,,light vehicle mobility final use,,,,,2020,2020,TRUE,inf,
PL light vehicle mobility final use 2025,PL,,light vehicle mobility final use,,,,,2025,2025,TRUE,inf,
PL light vehicle mobility final use 2030,PL,,light vehicle mobility final use,,,,,2030,2030,TRUE,inf,
PL light vehicle mobility final use 2035,PL,,light vehicle mobility final use,,,,,2035,2035,TRUE,inf,
PL light vehicle mobility final use 2040,PL,,light vehicle mobility final use,,,,,2040,2040,TRUE,inf,
PL light vehicle mobility final use 2045,PL,,light vehicle mobility final use,,,,,2045,2045,TRUE,inf,
PL light vehicle mobility final use 2050,PL,,light vehicle mobility final use,,,,,2050,2050,TRUE,inf,
PL lignite power SC public EHV 2020,PL,,lignite power SC,public,EHV,,,2020,2020,TRUE,1240.0,
PL lignite power SC public EHV 2025,PL,,lignite power SC,public,EHV,,,2025,2025,TRUE,1710.0,
PL lignite power SC public EHV 2030,PL,,lignite power SC,public,EHV,,,2030,2030,TRUE,1290.0,
PL lignite power SC public EHV 2035,PL,,lignite power SC,public,EHV,,,2035,2035,TRUE,1290.0,
PL lignite power SC public EHV 2040,PL,,lignite power SC,public,EHV,,,2040,2040,TRUE,470.0,
PL lignite power old public EHV 2020,PL,,lignite power old,public,EHV,,,2020,2020,TRUE,6610.0,
PL lignite power old public EHV 2025,PL,,lignite power old,public,EHV,,,2025,2025,TRUE,5300.0,
PL lignite power old public EHV 2030,PL,,lignite power old,public,EHV,,,2030,2030,TRUE,5300.0,
PL lignite power old public EHV 2035,PL,,lignite power old,public,EHV,,,2035,2035,TRUE,2140.0,
PL lignite power old public EHV 2040,PL,,lignite power old,public,EHV,,,2040,2040,TRUE,1420.0,
PL lignite supply 2020,PL,,lignite supply,,,,,2020,2020,TRUE,inf,
PL lignite supply 2025,PL,,lignite supply,,,,,2025,2025,TRUE,inf,
PL lignite supply 2030,PL,,lignite supply,,,,,2030,2030,TRUE,inf,
PL lignite supply 2035,PL,,lignite supply,,,,,2035,2035,TRUE,inf,
PL lignite supply 2040,PL,,lignite supply,,,,,2040,2040,TRUE,inf,
PL lignite supply 2045,PL,,lignite supply,,,,,2045,2045,TRUE,inf,
PL lignite supply 2050,PL,,lignite supply,,,,,2050,2050,TRUE,inf,
PL lulucf final use 2020,PL,,lulucf final use,,,,,2020,2020,TRUE,inf,
PL lulucf final use 2025,PL,,lulucf final use,,,,,2025,2025,TRUE,inf,
PL lulucf final use 2030,PL,,lulucf final use,,,,,2030,2030,TRUE,inf,
PL lulucf final use 2035,PL,,lulucf final use,,,,,2035,2035,TRUE,inf,
PL lulucf final use 2040,PL,,lulucf final use,,,,,2040,2040,TRUE,inf,
PL lulucf final use 2045,PL,,lulucf final use,,,,,2045,2045,TRUE,inf,
PL lulucf final use 2050,PL,,lulucf final use,,,,,2050,2050,TRUE,inf,
PL lulucf supply 2020,PL,,lulucf supply,,,,,2020,2020,TRUE,inf,
PL lulucf supply 2025,PL,,lulucf supply,,,,,2025,2025,TRUE,inf,
PL lulucf supply 2030,PL,,lulucf supply,,,,,2030,2030,TRUE,inf,
PL lulucf supply 2035,PL,,lulucf supply,,,,,2035,2035,TRUE,inf,
PL lulucf supply 2040,PL,,lulucf supply,,,,,2040,2040,TRUE,inf,
PL lulucf supply 2045,PL,,lulucf supply,,,,,2045,2045,TRUE,inf,
PL lulucf supply 2050,PL,,lulucf supply,,,,,2050,2050,TRUE,inf,
PL natural gas CHP CCGT industrial HMV natural gas 2025,PL,,natural gas CHP CCGT,industrial,HMV,,natural gas,2025,2025,TRUE,70.0,
PL natural gas CHP CCGT industrial HMV natural gas 2030,PL,,natural gas CHP CCGT,industrial,HMV,,natural gas,2030,2030,TRUE,60.0,
PL natural gas CHP CCGT industrial HMV natural gas 2035,PL,,natural gas CHP CCGT,industrial,HMV,,natural gas,2035,2035,TRUE,40.0,
PL natural gas CHP CCGT industrial HMV natural gas 2040,PL,,natural gas CHP CCGT,industrial,HMV,,natural gas,2040,2040,TRUE,30.0,
PL natural gas CHP CCGT industrial HMV natural gas 2045,PL,,natural gas CHP CCGT,industrial,HMV,,natural gas,2045,2045,TRUE,10.0,
PL natural gas CHP CCGT public HMV natural gas 2025,PL,,natural gas CHP CCGT,public,HMV,,natural gas,2025,,FALSE,820.0,
PL natural gas CHP CCGT public HMV natural gas 2030,PL,,natural gas CHP CCGT,public,HMV,,natural gas,2030,,FALSE,0.0,
PL natural gas CHP CCGT public HMV natural gas 2035,PL,,natural gas CHP CCGT,public,HMV,,natural gas,2035,,FALSE,0.0,
PL natural gas CHP CCGT public HMV natural gas 2040,PL,,natural gas CHP CCGT,public,HMV,,natural gas,2040,,FALSE,0.0,
PL natural gas CHP CCGT public HMV natural gas 2045,PL,,natural gas CHP CCGT,public,HMV,,natural gas,2045,,FALSE,0.0,
